Name,url,Active,Years Played,Position,Clubs Played,IOC
Tochi Chukwuani,/en/players/de9bd19f/Tochi-Chukwuani,True,2019-2024,MF,"Lyngby, Nordsjælland",DEN
Nikolai Clausen,/en/players/47c088eb/Nikolai-Clausen,True,2023-2024,MF,Hvidovre IF,DEN
William Clem,/en/players/b9beb6c5/William-Clem,True,2021-2024,MF,FC Copenhagen,DEN
Kathrine Clement,/en/players/83886395/Kathrine-Clement,True,2021-2024,MF,Thy-ThistedQ,DEN
Jeppe Corfitzen,/en/players/3f7e5a98/Jeppe-Corfitzen,True,2023-2024,FW,Lecce,DEN
Rezan Corlu,/en/players/d171dc98/Rezan-Corlu,True,2014-2024,MF,"Lyngby, Brøndby",DEN
Andreas Cornelius,/en/players/c693347d/Andreas-Cornelius,True,2011-2024,FW,"FC Copenhagen, Parma, Denmark, Trabzonspor, Atalanta, Bordeaux, Cardiff City",DEN
Svenn Crone,/en/players/4b998d48/Svenn-Crone,True,2015-2024,DF,"Brann, Brøndby, Silkeborg, Lyngby",DEN
Adam Daghim,/en/players/17f9da8a/Adam-Daghim,True,2021-2024,MF,"AGF, Red Bull Salzburg",DEN
Ahmed Daghim,/en/players/55f1df59/Ahmed-Daghim,True,2018-2020,MF,FC Copenhagen,DEN
Anders Dahl,/en/players/5a7098c9/Anders-Dahl,True,2021-2024,MF,Silkeborg,DEN
Gustav Dahl,/en/players/023104ef/Gustav-Dahl,True,2022-2023,MF,,DEN
Mathias Dahl Sauer,/en/players/84d4f090/Mathias-Dahl-Sauer,True,2020-2024,MF,"Haugesund, AGF",DEN
Jonas Dakir,/en/players/8aa8021c/Jonas-Dakir,True,2017-2022,GK,Randers,DEN
Marc Dal Hende,/en/players/1404b749/Marc-Dal-Hende,True,2013-2022,"DF,FW","SønderjyskE, Midtjylland, Vestsjælland",DEN
Sebastian Dalgaard,/en/players/14ef76ce/Sebastian-Dalgaard,True,2015-2023,MF,"Tampa Bay Rowdies, OKC Energy, Hartford Athletic, Saint Louis FC",DEN
Eskild Dall,/en/players/f64253a3/Eskild-Dall,True,2020-2023,FW,,DEN
Henrik Dalsgaard,/en/players/563cbac0/Henrik-Dalsgaard,True,2008-2024,"DF,FW","Midtjylland, Aalborg, Brentford, Zulte Waregem, Denmark",DEN
Zean Dalügge,/en/players/ad8c58fa/Zean-Dalugge,True,2023-2024,MF,Lyngby,DEN
Isabella Damm,/en/players/59214914/Isabella-Damm,True,2023-2024,GK,Brøndby,DEN
Mikkel Damsgaard,/en/players/215f3907/Mikkel-Damsgaard,True,2017-2024,"FW,MF","Brentford, Denmark, Nordsjælland, Sampdoria",DEN
