Name,url,Active,Years Played,Position,Clubs Played,IOC
Simon Simoni,/en/players/7c0a8d2f/Simon-Simoni,True,2022-2024,GK,Eintracht Frankfurt,ALB
Xhuliano Skuka,/en/players/049e9838/Xhuliano-Skuka,True,2022-2023,FW,"Metz, Albania",ALB
Sebastjan Spahiu,/en/players/7b340f4a/Sebastjan-Spahiu,True,2017-2021,MF,Excel Mouscron,ALB
Klesjana Spaho,/en/players/279a6d70/Klesjana-Spaho,True,2025,GK,,ALB
Thomas Strakosha,/en/players/339fe0e8/Thomas-Strakosha,True,2014-2024,GK,"Albania, Lazio, Brentford, Salernitana",ALB
Din Sula,/en/players/60b20ed3/Din-Sula,True,2015-2022,FW,"Waasland-Beveren, Virton, OH Leuven",ALB
Flavio Sulejmani,/en/players/caac33b1/Flavio-Sulejmani,True,2021-2023,FW,,ALB
Roy Syla,/en/players/a38cfb62/Roy-Syla,True,2019-2024,MF,Ayr United,ALB
Bruno Telushi,/en/players/f448a602/Bruno-Telushi,True,2017-2018,MF,Slaven Belupo,ALB
Aldo Teqja,/en/players/87420f8e/Aldo-Teqja,True,2017-2018,GK,,ALB
Eljon Toci,/en/players/1be847ab/Eljon-Toci,True,2021-2022,FW,,ALB
Ardit Toli,/en/players/1553fb5a/Ardit-Toli,True,2022-2024,DF,Vorskla Poltava,ALB
Lorenc Trashi,/en/players/58c56ca1/Lorenc-Trashi,True,2020-2024,MF,"KF Ballkani Therandë, Albania",ALB
Valentina Troka,/en/players/9fb4f21e/Valentina-Troka,True,2021-2024,FW,Albania,ALB
Indrit Tuci,/en/players/b558534d/Indrit-Tuci,True,2018-2024,FW,"Lokomotiva, Sparta Prague",ALB
Armela Tukaj,/en/players/5f9422db/Armela-Tukaj,True,2021-2025,DF,Albania,ALB
Rudolf Turkaj,/en/players/005821c0/Rudolf-Turkaj,True,2022-2024,DF,Martigues,ALB
Serxho Ujka,/en/players/c4ed1306/Serxho-Ujka,True,2022,MF,,ALB
Myrto Uzuni,/en/players/01da7812/Myrto-Uzuni,True,2018-2024,"FW,MF","Granada, Albania, Lokomotiva, Ferencváros",ALB
Giulio Veliaj,/en/players/1584217f/Giulio-Veliaj,True,2023-2024,GK,Cesena,ALB
Freddie Veseli,/en/players/d541e703/Freddie-Veseli,True,2013-2024,DF,"Albania, Fatih Karagümrük, Empoli, Port Vale, Lugano, Salernitana, Benevento, Bury, Le Mans",ALB
Emiljano Vila,/en/players/a869d0e4/Emiljano-Vila,True,2009-2016,MF,"PAS Giannina, Lokomotiva, Albania",ALB
Lorenco Vila,/en/players/0ae1a62f/Lorenco-Vila,True,2022,FW,,ALB
Silvio Vokrri,/en/players/e3021a97/Silvio-Vokrri,True,2023-2024,FW,Vorskla Poltava,ALB
Giacomo Vrioni,/en/players/bf4d31d3/Giacomo-Vrioni,True,2016-2024,FW,"New England Revolution, WSG Tirol, Venezia, Albania, Cittadella",ALB
Suzane Vuksani,/en/players/2bde871f/Suzane-Vuksani,True,2022-2023,DF,Vllaznia Shkodër,ALB
Dardan Vuthaj,/en/players/ce4f7bdd/Dardan-Vuthaj,True,2018-2020,FW,Imolese Calcio 1919,ALB
