Name,url,Active,Years Played,Position,Clubs Played,IOC
Maciej Gostomski,/en/players/37717ce4/Maciej-Gostomski,True,2013-2022,GK,"Lech Poznań, Górnik Łęczna, Korona Kielce, Cracovia",POL
Radosław Gołębiowski,/en/players/913200d6/Radoslaw-Golebiowski,True,2022-2023,MF,,POL
Kamil Grabara,/en/players/62182b1d/Kamil-Grabara,True,2016-2024,GK,"FC Copenhagen, Aarhus, Liverpool U23, Huddersfield Town",POL
Dominika Grabowska,/en/players/82a65245/Dominika-Grabowska,True,2017-2025,MF,"Fleury, Poland",POL
Marcin Grabowski,/en/players/afc721c2/Marcin-Grabowski,True,2018-2022,DF,"Bruk-Bet Termalica Nieciecza, Wisła Kraków",POL
Alex da Graça Marques,/en/players/64ded563/Alex-da-Graca-Marques,True,2021-2024,FW,"Hamburger SV U19, Hamburger SV U17",POL
Hubert Graczyk,/en/players/aa41418a/Hubert-Graczyk,True,2018-2024,GK,"Arsenal U21, Arsenal U23",POL
Bartłomiej Gradecki,/en/players/05d626b4/Bartlomiej-Gradecki,True,2017-2023,GK,Wisła Płock,POL
Małgorzata Grec,/en/players/d248a6a9/Malgorzata-Grec,True,2019-2025,DF,"Dijon, Poland, St. Pölten",POL
Jędrzej Grobelny,/en/players/111c01ce/Jedrzej-Grobelny,True,2021-2024,GK,Warta Poznań,POL
Kamil Grosicki,/en/players/81d8091f/Kamil-Grosicki,True,2005-2024,"FW,MF","Pogoń Szczecin, Poland, Hull City, Rennes, Sivasspor, Jagiellonia, West Bromwich Albion, Legia Warsz",POL
Mateusz Grudzinski,/en/players/1bb7e345/Mateusz-Grudzinski,True,2019-2022,FW,,POL
Konrad Gruszkowski,/en/players/8cede517/Konrad-Gruszkowski,True,2020-2022,DF,Wisła Kraków,POL
Riccardo Grym,/en/players/c3098cba/Riccardo-Grym,True,2016-2024,MF,"Lokomotive Leipzig, Leverkusen U19, Mönchengladbach U19",POL
Jan Grzesik,/en/players/24fad387/Jan-Grzesik,True,2019-2024,"DF,MF","Radomiak Radom, Warta Poznań, ŁKS Łódź",POL
Mateusz Grzybek,/en/players/396c208a/Mateusz-Grzybek,True,2021-2024,DF,"Zagłębie Lubin, Bruk-Bet Termalica Nieciecza, Radomiak Radom",POL
Eryk Grzywacz,/en/players/525d054f/Eryk-Grzywacz,True,2021-2024,DF,"Wolfsburg U19, Wolfsburg U17",POL
Tomasso Guercio,/en/players/fa502d6d/Tomasso-Guercio,True,2023-2024,DF,"Śląsk Wrocław, Internazionale",POL
Robert Gumny,/en/players/1df0c0b9/Robert-Gumny,True,2015-2024,DF,"Augsburg, Poland, Lech Poznań",POL
Michał Gurgul,/en/players/f8695195/Michal-Gurgul,True,2022-2024,DF,Lech Poznań,POL
