Name,url,Active,Years Played,Position,Clubs Played,IOC
Craig Wighton,/en/players/0a65c00e/Craig-Wighton,True,2013-2024,"FW,MF","Dunfermline Athletic, Dundee, Heart of Midlothian, Arbroath, Raith Rovers",SCO
Jack Wilkie,/en/players/89ca248f/Jack-Wilkie,True,2020-2022,MF,,SCO
Ben Williamson,/en/players/f3e50bec/Ben-Williamson,True,2020-2024,MF,"Partick Thistle, Dundee, Arbroath, Raith Rovers, Livingston",SCO
Ryan Williamson,/en/players/65b72498/Ryan-Williamson,True,2016-2020,DF,"Dunfermline Athletic, Partick Thistle",SCO
Scott Williamson,/en/players/2b4e0c00/Scott-Williamson,True,2022-2024,FW,Queen's Park FC,SCO
Jack Wills,/en/players/982de100/Jack-Wills,True,2020-2024,GK,Queen's Park FC,SCO
Aidan Wilson,/en/players/851fdf8d/Aidan-Wilson,True,2016-2018,DF,Dumbarton,SCO
Callum Wilson,/en/players/d477280f/Callum-Wilson,True,2018-2019,MF,,SCO
Danny Wilson,/en/players/9cfe9254/Danny-Wilson,True,2009-2024,DF,"Queen's Park FC, Colorado Rapids, Rangers, Heart of Midlothian, Liverpool, Blackpool",SCO
David Wilson,/en/players/b2a2480f/David-Wilson,True,2013-2018,MF,"Dumbarton, Partick Thistle",SCO
Ewan Wilson,/en/players/281312ae/Ewan-Wilson,True,2022-2024,DF,Motherwell,SCO
Iain Wilson,/en/players/06bcf15f/Iain-Wilson,True,2016-2024,MF,"Greenock Morton, Kilmarnock, Dunfermline Athletic, Queen of the South",SCO
James Wilson,/en/players/e9cd8e92/James-Wilson,True,2022-2024,FW,Heart of Midlothian,SCO
Rory Wilson,/en/players/f6659df9/Rory-Wilson,True,2022-2024,FW,Aston Villa U21,SCO
Andrew Winter,/en/players/5ac85eb0/Andrew-Winter,True,2018-2023,"FW,MF",Hamilton Academical,SCO
Max Woodcock,/en/players/e217c435/Max-Woodcock,True,2023-2024,FW,Crewe Alexandra,SCO
Kieran Wright,/en/players/1bbcfe23/Kieran-Wright,True,2019-2024,GK,"Livingston, Rangers, Alloa Athletic",SCO
Scott Wright,/en/players/e9b0ccaf/Scott-Wright,True,2014-2024,"FW,MF","Rangers, Aberdeen, Dundee",SCO
Gregg Wylde,/en/players/b56a6646/Gregg-Wylde,True,2009-2019,"DF,MF","Plymouth Argyle, St Mirren, Rangers, Morecambe, Northampton Town, Aberdeen, Millwall, Bury",SCO
Greig Young,/en/players/f3c38788/Greig-Young,True,2021-2023,DF,Raith Rovers,SCO
Jordan Young,/en/players/08901da5/Jordan-Young,True,2015-2024,MF,"Yeovil Town, Swindon Town",SCO
Sam Young,/en/players/0280ba72/Sam-Young,True,2023-2024,DF,Dunfermline Athletic,SCO
Blair Yule,/en/players/cff1bc26/Blair-Yule,True,2022-2023,MF,Cove Rangers FC,SCO
