Name,url,Active,Years Played,Position,Clubs Played,IOC
Sébastien Cibois,/en/players/2b9b37b2/Sebastien-Cibois,True,2017-2024,GK,"Rodez AF, Brest",FRA
Robin Cierpisz,/en/players/a4dc6ead/Robin-Cierpisz,True,2018-2023,GK,,FRA
Marwan Cigna,/en/players/4cbfde01/Marwan-Cigna,True,2023-2024,MF,FC Seyssins,FRA
Thibaut Cillard,/en/players/80f4d6c4/Thibaut-Cillard,True,2014-2024,DF,"US Saint-Malo, Tours",FRA
Yanis Cimignani,/en/players/7495aba7/Yanis-Cimignani,True,2020-2024,MF,"Lugano, Ajaccio",FRA
Adrien Cinquini,/en/players/01607900/Adrien-Cinquini,True,2017-2020,FW,,FRA
Balamine Cissé,/en/players/5a6a0840/Balamine-Cisse,True,2023-2024,DF,FC Chauray,FRA
Bilal Cissé,/en/players/e6343fb4/Bilal-Cisse,True,2021-2024,DF,US Saint-Malo,FRA
Birante Cissé,/en/players/561b8431/Birante-Cisse,True,2023-2024,FW,US Villejuif,FRA
Djaoui Cissé,/en/players/576ca93f/Djaoui-Cisse,True,2023-2024,MF,Rennes,FRA
François Cissé,/en/players/7e40fa42/Francois-Cisse,True,2015-2023,DF,CS Louhans-Cuiseaux,FRA
Hamou Cissé,/en/players/2ab1cc85/Hamou-Cisse,True,2017-2018,GK,,FRA
Ismail Cissé,/en/players/ee63f237/Ismail-Cisse,True,2023-2024,DF,Aviron Bayonnais FC,FRA
Issa Cissé,/en/players/cd05c06e/Issa-Cisse,True,2019-2023,FW,ESA Linas-Montlhéry,FRA
Kémo Cissé,/en/players/2fb79ffd/Kemo-Cisse,True,2022-2024,FW,Red Star,FRA
Lamine Cissé,/en/players/d6883f53/Lamine-Cisse,True,2020-2022,FW,Nancy,FRA
Lassana Cissé,/en/players/907bb1e1/Lassana-Cisse,True,2019-2020,FW,,FRA
Moussa Cissé,/en/players/f23db17d/Moussa-Cisse,True,2021-2024,DF,Stuttgart,FRA
Moustapha Cissé,/en/players/4a18bfd5/Moustapha-Cisse,True,2022-2024,MF,FC Chambly,FRA
Sidi Cissé,/en/players/be36a5bf/Sidi-Cisse,True,2021-2023,FW,Niort,FRA
Souleymane Cissé,/en/players/ff4d0258/Souleymane-Cisse,True,2022-2024,DF,Dijon,FRA
Balla Cissokho,/en/players/f475b48c/Balla-Cissokho,True,2022-2023,MF,,FRA
Till Cissokho,/en/players/e8b5ad37/Till-Cissokho,True,2018-2024,DF,"Quevilly-Rouen, Clermont Foot",FRA
Yamadou Cissokho,/en/players/f36169c7/Yamadou-Cissokho,True,2023-2024,FW,US Villejuif,FRA
Abdoulaye Cissoko,/en/players/52a6ef30/Abdoulaye-Cissoko,True,2020-2024,DF,"Memphis 901, Seattle Sounders FC, Tacoma Defiance",FRA
Hawa Cissoko,/en/players/41d9c706/Hawa-Cissoko,True,2016-2024,DF,"West Ham United, Soyaux, Marseille, France",FRA
Keyron Cisuaka,/en/players/4f053679/Keyron-Cisuaka,True,2023-2024,DF,Saint-Denis US,FRA
Anthony Civet,/en/players/1e9387f6/Anthony-Civet,True,2017-2024,DF,"Le Puy Foot 43, AS Yzeure, Clermont Foot",FRA
Evann Clairicia,/en/players/64c8a167/Evann-Clairicia,True,2021-2022,DF,,FRA
Mathis Clairicia,/en/players/c4650add/Mathis-Clairicia,True,2021-2024,FW,Evian,FRA
Thomas Claude Motuta,/en/players/2fe68dbb/Thomas-Claude-Motuta,True,2017-2024,FW,US Le Pays du Valois,FRA
Alexis Claude-Maurice,/en/players/741418c3/Alexis-Claude-Maurice,True,2016-2024,"FW,MF","Nice, Lorient, Lens",FRA
Jonathan Clauss,/en/players/5219ab4a/Jonathan-Clauss,True,2016-2024,"DF,FW","Marseille, France, Lens, Arminia Bielefeld, Quevilly-Rouen",FRA
Samuel Clauss,/en/players/12d93303/Samuel-Clauss,True,2023-2024,DF,FC Geispolsheim 01,FRA
Lilian Clausse,/en/players/b381668c/Lilian-Clausse,True,2022-2024,MF,ES Villerupt Thil,FRA
Jordy Claveau,/en/players/8ddbbd19/Jordy-Claveau,True,2022-2023,GK,,FRA
Inaki Claverie,/en/players/b95b29f5/Inaki-Claverie,True,2018-2021,MF,,FRA
Julien Clémandot,/en/players/955e7893/Julien-Clemandot,True,2023-2024,MF,Stade Briochin,FRA
Maéva Clemaron,/en/players/490b7ae2/Maeva-Clemaron,True,2017-2024,MF,"Servette, Fleury, Everton, Tottenham Hotspur, France",FRA
Ilario de Clemente,/en/players/6d037eaf/Ilario-de-Clemente,True,2023-2024,GK,Valenciennes,FRA
Raphaël Clenet,/en/players/aeeca876/Raphael-Clenet,True,2023-2024,MF,TA Rennes,FRA
Remy Clerima,/en/players/56ce83ab/Remy-Clerima,True,2014-2024,"DF,MF","Maidenhead United, Braintree Town",FRA
Dimaël Clichy,/en/players/14967fef/Dimael-Clichy,True,2023-2024,DF,FC Bassin d'Arcachon,FRA
Damien Clincke,/en/players/d8ddfb62/Damien-Clincke,True,2020-2024,FW,Entente Itancourt-Neuville,FRA
Morgan Cloix,/en/players/cd9c3239/Morgan-Cloix,True,2017-2024,FW,"Jura Dolois Foot, AS Fabrègues",FRA
Gabin Cochet,/en/players/eff767d4/Gabin-Cochet,True,2023-2024,MF,JS Douvres,FRA
Marcus Coco,/en/players/3010aefb/Marcus-Coco,True,2014-2024,"DF,FW","Nantes, Guingamp",FRA
Alexandre Coeff,/en/players/c4065f40/Alexandre-Coeff,True,2010-2024,"DF,MF","Caen, Auxerre, Brest, Lens, Gazélec Ajaccio, Granada, Mouscron-Péruwelz, Larissa, Mallorca",FRA
Grégory Coelho,/en/players/cdcd12d3/Gregory-Coelho,True,2019-2024,DF,Rodez AF,FRA
Jacques Coffi,/en/players/9aeff216/Jacques-Coffi,True,2017-2023,MF,US Colomiers Football,FRA
Timothé Cognat,/en/players/a1932f00/Timothe-Cognat,True,2016-2024,MF,Servette,FRA
Kévin Coiffic,/en/players/a9ab3e71/Kevin-Coiffic,True,2021-2024,DF,Dinan-Léhon FC,FRA
Jordan Coignard,/en/players/f3d87e54/Jordan-Coignard,True,2018-2024,DF,SSEP Hombourg-Haut,FRA
Hugo Cointard,/en/players/0d907633/Hugo-Cointard,True,2015-2020,GK,Tours,FRA
Erwan Colas,/en/players/5e8477ad/Erwan-Colas,True,2019-2023,MF,FC Chartres,FRA
Dimitri Colau,/en/players/dab81d17/Dimitri-Colau,True,2023-2024,DF,Paris FC,FRA
Hugo Colella,/en/players/1cf4ba0b/Hugo-Colella,True,2021-2024,MF,"Châteauroux, Virton",FRA
Anthony Colin,/en/players/8956aaed/Anthony-Colin,True,2017-2024,MF,ES Thaon,FRA
Jérémy Colin,/en/players/fe7a19fa/Jeremy-Colin,True,2017-2024,MF,SAS Épinal,FRA
Kevin Colin,/en/players/b258bf4f/Kevin-Colin,True,2018-2024,MF,UF Mâcon,FRA
Maxime Colin,/en/players/2f71c116/Maxime-Colin,True,2010-2024,"DF,MF","Birmingham City, Metz, Brentford, Troyes, Boulogne, Anderlecht",FRA
Thomas Colléaux,/en/players/27caeaa0/Thomas-Colleaux,True,2023-2024,MF,Pau FC,FRA
Alexis Collet,/en/players/9d6ea900/Alexis-Collet,True,2021-2022,DF,,FRA
Kevin Collet,/en/players/5650c4ff/Kevin-Collet,True,2019-2020,MF,,FRA
Vincent Collet,/en/players/ca765ee9/Vincent-Collet,True,2020-2024,DF,US Thionville Lusitanos,FRA
Gaetan Collin,/en/players/e983a6d1/Gaetan-Collin,True,2023-2024,FW,Chaumont FC,FRA
Jean-Marie Collin,/en/players/ce47bf1b/Jean-Marie-Collin,True,2023-2024,DF,FC Équeurdreville-Hainneville,FRA
Killian Colombie,/en/players/eeb009cf/Killian-Colombie,True,2019-2021,FW,"Sporting Kansas City II, Aldershot Town",FRA
Freddy Colombo,/en/players/db144b4d/Freddy-Colombo,True,2018-2024,DF,"Fleury 91, Bergerac Foot, Vendée Fontenay Foot",FRA
Kingsley Coman,/en/players/042e8a49/Kingsley-Coman,True,2012-2024,"FW,MF","Bayern Munich, France, Juventus, Paris Saint-Germain",FRA
Gabin Combaud,/en/players/e57bb1d8/Gabin-Combaud,True,2023-2024,GK,AGL Drapeau Fougeres,FRA
Mattéo Cominges,/en/players/45d0b0c5/Matteo-Cominges,True,2022-2023,GK,,FRA
Mattéo Commaret,/en/players/ef093a97/Matteo-Commaret,True,2023-2024,DF,Bourg-Péronnas,FRA
Benoït Commere,/en/players/d4274612/Benoit-Commere,True,2019-2020,MF,,FRA
Mayverick Compper,/en/players/85ae83d4/Mayverick-Compper,True,2022-2023,DF,,FRA
Louis Conan,/en/players/622751d5/Louis-Conan,True,2019-2024,MF,TA Rennes,FRA
Oumar Condé,/en/players/ff0f779f/Oumar-Conde,True,2020-2021,FW,,FRA
Matt Condi,/en/players/0b11044f/Matt-Condi,True,2022-2024,FW,ES Thaon,FRA
Tom Condi,/en/players/5a07a9e9/Tom-Condi,True,2019-2024,DF,ES Thaon,FRA
Alois Confais,/en/players/535b0343/Alois-Confais,True,2014-2024,"DF,MF","Le Havre, Troyes, Le Mans",FRA
Daniel Congré,/en/players/3f5b4635/Daniel-Congre,True,2004-2024,DF,"Montpellier, Dijon, Toulouse",FRA
Hugo Connan,/en/players/6a97666c/Hugo-Connan,True,2017-2024,MF,"FC Challans, US Granville",FRA
Adéle Connesson,/en/players/673a5b36/Adele-Connesson,True,2021-2024,FW,Reims,FRA
Quentin Constanciel,/en/players/5e23e460/Quentin-Constanciel,True,2017-2024,DF,AS Montlouis,FRA
Jérémy Contassot,/en/players/a71dd82d/Jeremy-Contassot,True,2023-2024,FW,ASPTT Dijon,FRA
Ryan Contena,/en/players/f1b9f5c0/Ryan-Contena,True,2023-2024,FW,Ajaccio,FRA
Sacha Contena,/en/players/6511a06d/Sacha-Contena,True,2021-2024,GK,Ajaccio,FRA
Thomas Coppin,/en/players/16c7df17/Thomas-Coppin,True,2017-2024,FW,Croix Football Iris Club,FRA
Amary Coproh,/en/players/62b35837/Amary-Coproh,True,2023-2024,DF,Evian,FRA
Francis Coquelin,/en/players/a6951bf8/Francis-Coquelin,True,2010-2024,"DF,MF","Villarreal, Arsenal, Valencia, Lorient, Freiburg, Charlton Athletic",FRA
Judith Coquet,/en/players/4dad8991/Judith-Coquet,True,2020-2024,MF,Montpellier,FRA
Maxime Corain,/en/players/48841442/Maxime-Corain,True,2020-2023,MF,RC Grasse,FRA
Yanis Corbe,/en/players/131baff8/Yanis-Corbe,True,2022-2023,DF,,FRA
Sébastien Corchia,/en/players/0e7ccfc4/Sebastien-Corchia,True,2008-2024,"DF,MF","Amiens, Lille, Sochaux, Nantes, Le Mans, Sevilla, Espanyol, Benfica",FRA
Lucas Cordero,/en/players/99ef9021/Lucas-Cordero,True,2023-2024,FW,US Torcy-Paris Vallée de la Marne,FRA
Jean Cordier,/en/players/b4bc8ebe/Jean-Cordier,True,2023-2024,DF,ES Aubance Brissac,FRA
Mattéo Corduan,/en/players/be9fbd84/Matteo-Corduan,True,2021-2022,MF,,FRA
Killian Corenthin,/en/players/0435a5ce/Killian-Corenthin,True,2021-2022,MF,,FRA
Victor Corneillie,/en/players/b7bcb918/Victor-Corneillie,True,2017-2020,DF,,FRA
Quentin Cornette,/en/players/5d42d487/Quentin-Cornette,True,2014-2024,"FW,MF","Volos N.F.C., Le Havre, Amiens, Montpellier",FRA
Dimitri Cornu,/en/players/7aec3fdb/Dimitri-Cornu,True,2023-2024,DF,Stade Mayennais FC,FRA
Pierre Cornud,/en/players/edeb21ff/Pierre-Cornud,True,2017-2024,"DF,MF","Maccabi Haifa FC, Oviedo, Sabadell",FRA
Joris Correa,/en/players/8a98cfbb/Joris-Correa,True,2013-2023,"FW,MF","Grenoble Foot, FC Chambly, Orléans",FRA
Killian Corredor,/en/players/1a1838d8/Killian-Corredor,True,2021-2024,FW,Rodez AF,FRA
Anthony Correia,/en/players/4af479aa/Anthony-Correia,True,2019-2020,DF,,FRA
Nazir Correia,/en/players/7dc62502/Nazir-Correia,True,2021-2024,MF,"SO Romorantin, Évreux FC",FRA
Martin Corvé,/en/players/47b92930/Martin-Corve,True,2023-2024,MF,Stade Mayennais FC,FRA
Samuel Cosquer,/en/players/154122e9/Samuel-Cosquer,True,2023-2024,MF,Stade Paimpolais FC,FRA
Charles Costes,/en/players/aa67d758/Charles-Costes,True,2020-2021,MF,,FRA
Benoît Costil,/en/players/2434f24a/Benoit-Costil,True,2007-2024,GK,"Rennes, Salernitana, Bordeaux, Sedan, Auxerre, Caen",FRA
Florian Cosyn,/en/players/a11bfac2/Florian-Cosyn,True,2019-2024,FW,"RC Calais, Olympique Grande-Synthe",FRA
Valentin Côté,/en/players/54348334/Valentin-Cote,True,2023-2024,DF,AS Villers-Houlgate,FRA
Enzo Cottebrune,/en/players/15254d9b/Enzo-Cottebrune,True,2023-2024,FW,US Châteaugiron,FRA
Antoine Cottereau,/en/players/acc3ceb8/Antoine-Cottereau,True,2022-2023,DF,,FRA
Thibault Cottes,/en/players/3531718e/Thibault-Cottes,True,2018-2023,GK,"Perpignan Canet FC, Gazélec Ajaccio",FRA
Corentin Cottet,/en/players/a445cc84/Corentin-Cottet,True,2019-2020,MF,Olympique Grande-Synthe,FRA
Joris Cottin,/en/players/0f5cc1de/Joris-Cottin,True,2020-2023,MF,GFA Rumilly Vallières,FRA
Andrehas Couassi,/en/players/84add3d3/Andrehas-Couassi,True,2018-2024,DF,Jeunesse Villenavaise,FRA
Joris Couavoux,/en/players/f5b4eebf/Joris-Couavoux,True,2023-2024,MF,Roannais Foot 42,FRA
Antoine Couderc,/en/players/60a94ee0/Antoine-Couderc,True,2018-2023,FW,"FC Chamalières, Aurillac FCA",FRA
Grégoire Coudert,/en/players/ca95200f/Gregoire-Coudert,True,2017-2024,GK,"Brest, Tours",FRA
Benjamin Couillard,/en/players/86deabad/Benjamin-Couillard,True,2022-2023,GK,,FRA
Nicolas Coulanghon,/en/players/ef1c1424/Nicolas-Coulanghon,True,2017-2024,MF,Cannes,FRA
Adama Coulibaly,/en/players/2ddd2424/Adama-Coulibaly,True,2018-2023,MF,US Raon-l'Étape,FRA
Aly Coulibaly,/en/players/415290df/Aly-Coulibaly,True,2015-2024,MF,Västerås,FRA
Djibril Coulibaly,/en/players/3f13a96f/Djibril-Coulibaly,True,2022-2023,FW,,FRA
Djibryl Coulibaly,/en/players/5d1ed15d/Djibryl-Coulibaly,True,2023-2024,FW,SAS Épinal,FRA
Karim Coulibaly,/en/players/9761a8c3/Karim-Coulibaly,True,2012-2023,MF,"Nancy, Willem II",FRA
Kevin Coulibaly,/en/players/cbfaef82/Kevin-Coulibaly,True,2017-2024,MF,Saint-Michel FC 91,FRA
Mamadou Coulibaly,/en/players/dacf856a/Mamadou-Coulibaly,True,2023-2024,MF,Monaco,FRA
Mamadou Coulibaly,/en/players/fa51a236/Mamadou-Coulibaly,True,2023-2024,FW,US Villejuif,FRA
Mody Coulibaly,/en/players/c4294598/Mody-Coulibaly,True,2023-2024,DF,Saint-Denis US,FRA
Mouhamed Coulibaly,/en/players/109a327a/Mouhamed-Coulibaly,True,2017-2018,MF,,FRA
Sékou Coulibaly,/en/players/80e90cab/Sekou-Coulibaly,True,2023-2024,FW,US Forbach,FRA
Sorry Coulibaly,/en/players/cf93c4a0/Sorry-Coulibaly,True,2021-2024,DF,L'Entente SSG,FRA
Souleymane Coulibaly,/en/players/5e04ff8b/Souleymane-Coulibaly,True,2023-2024,MF,US Chantilly,FRA
Soumaïla Coulibaly,/en/players/9dff291c/Soumaila-Coulibaly,True,2021-2024,DF,"Antwerp, Dortmund II",FRA
Tanguy Coulibaly,/en/players/05ba9d7c/Tanguy-Coulibaly,True,2019-2024,"FW,MF","Montpellier, Stuttgart",FRA
William Coulibaly,/en/players/09d907c8/William-Coulibaly,True,2017-2024,MF,"AG Caennaise, FC Saint-Lô Manche",FRA
Woyo Coulibaly,/en/players/beb6e3a6/Woyo-Coulibaly,True,2019-2024,DF,"Parma, Le Havre",FRA
Félix Couput,/en/players/d15eb403/Felix-Couput,True,2022-2023,MF,,FRA
Marius Courcoul,/en/players/28ab7aba/Marius-Courcoul,True,2023-2024,DF,Angers,FRA
Matys Courdant,/en/players/82f8eafb/Matys-Courdant,True,2022-2023,FW,Avoine Olympique CC,FRA
Arsène Courel,/en/players/f2550598/Arsene-Courel,True,2023-2024,GK,Quevilly-Rouen,FRA
Yoann Court,/en/players/26e4447b/Yoann-Court,True,2010-2024,"FW,MF","Caen, Troyes, Sedan, Gazélec Ajaccio, Brest, Bourg-Péronnas",FRA
Gaëtan Courtet,/en/players/386de9b1/Gaetan-Courtet,True,2010-2024,FW,"Guingamp, USL Dunkerque, Reims, Ajaccio, Auxerre, Lorient, Brest",FRA
Jeremie Courtet,/en/players/aa1fee3f/Jeremie-Courtet,True,2017-2024,DF,CA Pontarlier,FRA
Noa Courtin,/en/players/27fab0d3/Noa-Courtin,True,2023-2024,DF,SO Romorantin,FRA
Romain Courtin,/en/players/b0a3a337/Romain-Courtin,True,2021-2024,DF,SC Feignies,FRA
Mathieu Coutadeur,/en/players/ef8ae23b/Mathieu-Coutadeur,True,2006-2023,MF,"Ajaccio, Le Mans, Lorient, Monaco, Laval",FRA
Remy Couterry,/en/players/b56fcfa3/Remy-Couterry,True,2020-2024,MF,Football Club Libourne,FRA
Ricardo Coutinho,/en/players/cc60362a/Ricardo-Coutinho,True,2023-2024,MF,Ajaccio,FRA
Quentin Couturier,/en/players/32a22b87/Quentin-Couturier,True,2021-2024,MF,JA Isle,FRA
Nicolas Cozza,/en/players/8f325097/Nicolas-Cozza,True,2017-2024,DF,"Nantes, Wolfsburg, Montpellier",FRA
Tristan Crama,/en/players/130e085a/Tristan-Crama,True,2022-2024,DF,Bristol Rovers,FRA
Emilien Cramoisan,/en/players/b3849d3a/Emilien-Cramoisan,True,2023-2024,DF,FC Flerien,FRA
Vincent Créhin,/en/players/ce693189/Vincent-Crehin,True,2010-2023,FW,"Le Mans, Laval, SO Cholet",FRA
Ulric Cremers,/en/players/5bebb48e/Ulric-Cremers,True,2014-2018,GK,,FRA
Kimmy Crépeau,/en/players/7cdcdceb/Kimmy-Crepeau,True,2018-2024,MF,Vendée Poiré-sur-Vie Football,FRA
Judicaël Crillon,/en/players/e191b35d/Judicael-Crillon,True,2015-2024,DF,"APM Metz, FC Chambly",FRA
Enzo Crivelli,/en/players/06f33dc8/Enzo-Crivelli,True,2013-2024,FW,"Servette, İstanbul Başakşehir, Bordeaux, Caen, Bastia, Angers, Antalyaspor, Saint-Étienne",FRA
Mathéo Crocq,/en/players/48711f9c/Matheo-Crocq,True,2023-2024,DF,TA Rennes,FRA
Yohan Croizet,/en/players/dc303a48/Yohan-Croizet,True,2011-2024,"DF,FW","Zalaegerszeg, OH Leuven, Sporting KC, Mechelen, Újpest",FRA
Enzo Crombez,/en/players/3329ce63/Enzo-Crombez,True,2023-2024,GK,Rodez AF,FRA
Alexandre Cropanese,/en/players/d864b5e4/Alexandre-Cropanese,True,2013-2023,MF,"CA Bastia, FC Bastia-Borgo",FRA
Guillaume Cros,/en/players/a26d51b2/Guillaume-Cros,True,2014-2023,DF,"Carl Zeiss Jena, Hansa Rostock, RCO Agde",FRA
Pierrick Cros,/en/players/50a8dad6/Pierrick-Cros,True,2011-2024,DF,"Olympique Alès, Red Star, Platanias, Laval",FRA
Hugo Crouzier,/en/players/92e1a372/Hugo-Crouzier,True,2019-2024,FW,ES Thaon,FRA
Lucas Cuenin,/en/players/2146b126/Lucas-Cuenin,True,2018-2023,DF,ASM Belfort,FRA
Joffrey Cuffaut,/en/players/f71e34b2/Joffrey-Cuffaut,True,2010-2024,DF,"Valenciennes, Nancy, Le Mans",FRA
Mickaël Cuisance,/en/players/5722eced/Mickael-Cuisance,True,2017-2024,MF,"Osnabrück, Borussia Mönchengladbach, Marseille, Venezia, Bayern Munich, Sampdoria, Bayern Munich II",FRA
Joshua Curtius,/en/players/56ae66f3/Joshua-Curtius,True,2020-2024,MF,"AS Vitré, US Saint-Malo",FRA
Jordan Cuvier,/en/players/9c6b0b20/Jordan-Cuvier,True,2017-2024,FW,"Vendée Poiré-sur-Vie Football, Poitiers FC",FRA
Wylan Cyprien,/en/players/3e092724/Wylan-Cyprien,True,2012-2024,MF,"Parma, Nice, Lens, Nantes, Sion",FRA
Matteo D'Antona,/en/players/36673c81/Matteo-DAntona,True,2022-2023,MF,,FRA
Maxime D'Arpino,/en/players/f8a22d6a/Maxime-DArpino,True,2017-2024,MF,"Oostende, Orléans",FRA
Angeline Da Costa,/en/players/1376e07d/Angeline-Da-Costa,True,2017-2020,MF,"Soyaux, Rodez",FRA
Ilona Da Costa,/en/players/36e97de4/Ilona-Da-Costa,True,2023-2024,FW,Lyon,FRA
Jordan Da Costa,/en/players/913a5bd1/Jordan-Da-Costa,True,2021-2022,DF,,FRA
Thomas Da Costa,/en/players/6fccdf2e/Thomas-Da-Costa,True,2018-2020,DF,Bourg-Péronnas,FRA
Maxence Da Cruz,/en/players/b1aa72d2/Maxence-Da-Cruz,True,2018-2024,FW,"Croix Football Iris Club, US Tourcoing FC",FRA
Florian Da Cunha,/en/players/1c1ba724/Florian-Da-Cunha,True,2023-2024,FW,AS Lavernose Lherm Mauzac,FRA
Kévin Da Cunha,/en/players/abcf3ab3/Kevin-Da-Cunha,True,2023-2024,DF,Jarville JF,FRA
Lucas Da Cunha,/en/players/007faf7a/Lucas-Da-Cunha,True,2019-2024,"FW,MF","Como, Lausanne-Sport, Clermont Foot, Nice, Rennes",FRA
Antoni Da Cunha Martins,/en/players/3f63d528/Antoni-Da-Cunha-Martins,True,2017-2024,MF,Entente Itancourt-Neuville,FRA
Victor Da Rosa,/en/players/fe599d8a/Victor-Da-Rosa,True,2023-2024,MF,AS Domératoise,FRA
Alexandre Da Silva,/en/players/02a75a44/Alexandre-Da-Silva,True,2021-2024,GK,FC Chaponnay-Marennes,FRA
Clidis Da Silva,/en/players/fb0469c0/Clidis-Da-Silva,True,2019-2024,MF,"FC Villefranche, Tours",FRA
Damien Da Silva,/en/players/1ec7e1c5/Damien-Da-Silva,True,2009-2024,"DF,MF","Melbourne Victory, Caen, Rennes, Clermont Foot, Lyon, Châteauroux",FRA
Dione Da Silva,/en/players/f0d2eaea/Dione-Da-Silva,True,2017-2022,FW,,FRA
Florian Da Silva,/en/players/18077921/Florian-Da-Silva,True,2023-2024,MF,AS Domératoise,FRA
Frédéric Da Silva,/en/players/c9fedd3b/Frederic-Da-Silva,True,2020-2021,FW,,FRA
Giordane Mendes Da Silva,/en/players/7da6d44c/Giordane-Mendes-Da-Silva,True,2016-2022,FW,,FRA
Hugo Da Silva,/en/players/6ad32307/Hugo-Da-Silva,True,2023-2024,MF,Poitiers FC,FRA
Benoît Da Silva Mendonca,/en/players/f06cd704/Benoit-Da-Silva-Mendonca,True,2017-2020,MF,,FRA
Sébastien Da Silva,/en/players/a312df10/Sebastien-Da-Silva,True,2017-2023,FW,Laval,FRA
Jean-Pierre Da Sylva,/en/players/40bf14cf/Jean-Pierre-Da-Sylva,True,2017-2024,MF,Botev Vratsa,FRA
Maxime Da Veiga,/en/players/4fa6b513/Maxime-Da-Veiga,True,2023-2024,FW,RCFF Colombes 92,FRA
Adrian Dabasse,/en/players/86bc2c16/Adrian-Dabasse,True,2015-2024,FW,"Orléans, Niort, Les Herbiers VF",FRA
Axel Dabin,/en/players/a4030c8d/Axel-Dabin,True,2021-2022,FW,La Roche VF,FRA
Abdoulaye Dabo,/en/players/797f6070/Abdoulaye-Dabo,True,2018-2023,MF,Levadiakos,FRA
Diaguely Dabo,/en/players/915948ae/Diaguely-Dabo,True,2017-2024,MF,"Olympique Alès, Kilmarnock",FRA
Julien Dacosta,/en/players/6564b5c1/Julien-Dacosta,True,2015-2024,"DF,MF","Sochaux, Niort, Coventry City, Portimonense, Shrewsbury Town",FRA
Andréa Dacourt,/en/players/4a021593/Andrea-Dacourt,True,2022-2024,MF,Sampdoria,FRA
Kamal Dadi,/en/players/be6a687e/Kamal-Dadi,True,2021-2023,FW,,FRA
Ottman Dadoune,/en/players/62b7376d/Ottman-Dadoune,True,2018-2023,FW,"Quevilly-Rouen, Le Puy Foot 43",FRA
Brandon Dady,/en/players/190c1ccc/Brandon-Dady,True,2019-2020,MF,,FRA
Maxime Daeffler,/en/players/bfc8be0f/Maxime-Daeffler,True,2023-2024,FW,FC Schweighouse-sur-Moder,FRA
Colin Dagba,/en/players/29c02c9f/Colin-Dagba,True,2018-2024,DF,"Auxerre, Paris Saint-Germain, Strasbourg",FRA
François Dagneaux,/en/players/8af0d6a6/Francois-Dagneaux,True,2023-2024,DF,FC Équeurdreville-Hainneville,FRA
Régis Dago-Serry,/en/players/2b91b415/Regis-Dago-Serry,True,2023-2024,GK,US Villejuif,FRA
Antoine Dagorn,/en/players/14e24111/Antoine-Dagorn,True,2023-2024,GK,Plougastel FC,FRA
Thomas Daguerre,/en/players/e1f7acac/Thomas-Daguerre,True,2020-2023,MF,,FRA
Victor Daguin,/en/players/7f78c3ac/Victor-Daguin,True,2022-2024,MF,US Avranches,FRA
Fouad Dahmoume,/en/players/36e88619/Fouad-Dahmoume,True,2018-2024,MF,AS Montlouis,FRA
Brahim Dahmoun,/en/players/efa99e54/Brahim-Dahmoun,True,2017-2018,DF,,FRA
Alex Daho,/en/players/5b3be7be/Alex-Daho,True,2022-2024,FW,Sochaux,FRA
Edouard Daillet,/en/players/4ba40d88/Edouard-Daillet,True,2017-2024,DF,"US Saint-Malo, Red Star",FRA
Thibaut Dalbin,/en/players/10a2ded0/Thibaut-Dalbin,True,2023-2024,DF,Jarville JF,FRA
Belkacem Dali Amar,/en/players/241f548b/Belkacem-Dali-Amar,True,2022-2023,FW,Aubagne FC,FRA
Kenza Dali,/en/players/1cb43c5f/Kenza-Dali,True,2015-2025,MF,"Aston Villa, France, West Ham United, Everton, Dijon, Lille",FRA
Arthur Dallois,/en/players/143aafea/Arthur-Dallois,True,2019-2023,FW,AF Virois,FRA
Hillary Damman,/en/players/92f95443/Hillary-Damman,True,2021-2024,GK,Standard Liège,FRA
Loïc Damour,/en/players/074d8166/Loic-Damour,True,2009-2022,MF,"Bourg-Péronnas, Cardiff City, Heart of Midlothian, Boulogne, Strasbourg",FRA
Bradley Danger,/en/players/db7b941f/Bradley-Danger,True,2016-2024,"DF,MF","Rodez AF, FC Chambly",FRA
Florian Danho Seke,/en/players/dd1ef45a/Florian-Danho-Seke,True,2019-2024,FW,"FC Stade Lausanne-Ouchy, Famalicão",FRA
Baba Daniokho,/en/players/3b301139/Baba-Daniokho,True,2021-2022,MF,,FRA
Maxence Dannel,/en/players/110a0fe9/Maxence-Dannel,True,2015-2016,GK,,FRA
Kévin Danois,/en/players/e76f6fbe/Kevin-Danois,True,2021-2024,FW,Auxerre,FRA
Florine Danquoins,/en/players/f8586986/Florine-Danquoins,True,2023-2024,DF,Charleroi,FRA
Karamba Dansoko,/en/players/a6dfcac5/Karamba-Dansoko,True,2019-2023,FW,ES Wasquehal,FRA
Sabri Daouadji,/en/players/96ebc2af/Sabri-Daouadji,True,2023-2024,DF,RCFF Colombes 92,FRA
Bilal Daoud,/en/players/13aa94a0/Bilal-Daoud,True,2020-2021,MF,Saint-Brice FC,FRA
Enzo Daoud,/en/players/91424825/Enzo-Daoud,True,2022-2024,FW,"FCSR Haguenau, ES Wasquehal",FRA
Adel Daouri,/en/players/ddb3f30c/Adel-Daouri,True,2023-2024,FW,FC Geispolsheim 01,FRA
Bafodé Daramy,/en/players/421c5d48/Bafode-Daramy,True,2017-2023,FW,,FRA
Saïd Dardouri,/en/players/134ff2f7/Said-Dardouri,True,2017-2024,MF,"SR Colmar, ASC Biesheim",FRA
