Name,url,Active,Years Played,Position,Clubs Played,IOC
Mark Große,/en/players/9b9906f3/Mark-Grosse,True,2017-2018,FW,Hannover 96 U19,AUT
Stefanie Großgasteiger,/en/players/ffe90bc6/Stefanie-Grossgasteiger,True,2020-2024,DF,Sturm Graz,AUT
Andreas Gruber,/en/players/22f2ce4b/Andreas-Gruber,True,2014-2024,"FW,MF","Austria Wien, Mattersburg, Sturm Graz, LASK",AUT
Tobias Gruber,/en/players/3d461084/Tobias-Gruber,True,2023-2024,DF,Wolfsberger AC,AUT
Dario Grujcic,/en/players/e3ee46ae/Dario-Grujcic,True,2022-2024,DF,SC Austria Lustenau,AUT
Marco Grüll,/en/players/8babb812/Marco-Grull,True,2020-2024,"FW,MF","Rapid Wien, Austria, Ried",AUT
Felix Gschossmann,/en/players/13ab9962/Felix-Gschossmann,True,2023-2024,GK,Blau-Weiß Linz,AUT
Bernd Gschweidl,/en/players/7a774d45/Bernd-Gschweidl,True,2014-2021,FW,"Wolfsberger AC, Ried, Grödig, Rheindorf Altach",AUT
Robert Gucher,/en/players/7ef612ab/Robert-Gucher,True,2008-2022,MF,"Pisa, Frosinone, Kapfenberger, Vicenza",AUT
David Gugganig,/en/players/71a14958/David-Gugganig,True,2019-2024,DF,"WSG Tirol, Wolfsberger AC",AUT
Lukas Gugganig,/en/players/68be88d0/Lukas-Gugganig,True,2014-2024,"DF,MF","Rheindorf Altach, Osnabrück, Greuther Fürth, FSV Frankfurt",AUT
Birgit Gumpenberger,/en/players/97671a2a/Birgit-Gumpenberger,True,2020-2024,MF,"SV Neulengbach, SV Horn",AUT
Laura Gutensohn,/en/players/87972f85/Laura-Gutensohn,True,2020-2024,DF,Wacker Innsbruck,AUT
Lukas Gütlbauer,/en/players/25fb5dcf/Lukas-Gutlbauer,True,2020-2024,GK,Wolfsberger AC,AUT
Sarah Gutmann,/en/players/99437637/Sarah-Gutmann,True,2023-2024,FW,First Vienna FC,AUT
Christoph Haas,/en/players/000524e4/Christoph-Haas,True,2016-2022,GK,,AUT
Nina Haaser,/en/players/83700922/Nina-Haaser,True,2020-2024,FW,Wacker Innsbruck,AUT
Osman Hadzikic,/en/players/549922a7/Osman-Hadzikic,True,2014-2022,GK,"Austria Wien, Inter Zaprešić",AUT
Stefan Hager,/en/players/5df4aea0/Stefan-Hager,True,2019-2021,DF,WSG Tirol,AUT
Niels Hahn,/en/players/d9ca298a/Niels-Hahn,True,2018-2021,MF,Austria Wien,AUT
Viktoria Hahn,/en/players/0ccace89/Viktoria-Hahn,True,2021-2024,MF,First Vienna FC,AUT
Armin Haider,/en/players/0b471606/Armin-Haider,True,2023-2024,FW,LASK,AUT
Gabriel Haider,/en/players/ab488bdc/Gabriel-Haider,True,2020-2022,DF,Hoffenheim U19,AUT
Larissa Haidner,/en/players/257050d3/Larissa-Haidner,True,2020-2024,GK,Landhaus,AUT
Jacqueline Hajek,/en/players/050e63bb/Jacqueline-Hajek,True,2020-2024,DF,Landhaus,AUT
Christoph Halper,/en/players/0f45b21a/Christoph-Halper,True,2018-2021,MF,"Mattersburg, St. Pölten",AUT
Julian Halwachs,/en/players/80e22446/Julian-Halwachs,True,2023-2024,MF,Hartberg,AUT
Mauro Hämmerle,/en/players/1a10290f/Mauro-Hammerle,True,2023-2024,FW,"Augsburg U17, Augsburg U19",AUT
Johannes Handl,/en/players/8d6577fd/Johannes-Handl,True,2018-2024,DF,Austria Wien,AUT
Simon Handle,/en/players/16396327/Simon-Handle,True,2013-2024,"DF,MF","Viktoria Köln, Grödig, Erzgebirge Aue",AUT
