Name,url,Active,Years Played,Position,Clubs Played,IOC
Luca Berardocco,/en/players/6916218f/Luca-Berardocco,True,2010-2021,MF,"Pescara, FC Südtirol",ITA
Beatrice Beretta,/en/players/2cfbf733/Beatrice-Beretta,True,2019-2024,GK,"Napoli, FC Como Women",ITA
Giacomo Beretta,/en/players/906da49c/Giacomo-Beretta,True,2010-2024,FW,"Foggia, Calcio Lecco 1912, Cittadella, Pro Vercelli, Ascoli, Carpi, Virtus Entella, Juve Stabia",ITA
Valentina Bergamaschi,/en/players/bd284d1c/Valentina-Bergamaschi,True,2017-2025,"DF,FW","Milan, Italy, Brescia",ITA
Federico Bergonzi,/en/players/1e4d20a3/Federico-Bergonzi,True,2020-2024,DF,FeralpiSalò,ITA
Federico Bernardeschi,/en/players/ee93c1a9/Federico-Bernardeschi,True,2013-2024,"FW,MF","Toronto FC, Juventus, Fiorentina, Italy, Crotone",ITA
Gabriele Bernardotto,/en/players/82fe65d6/Gabriele-Bernardotto,True,2017-2022,FW,,ITA
Lorenzo Bernasconi,/en/players/c1041eb7/Lorenzo-Bernasconi,True,2020-2023,DF,,ITA
Filippo Berra,/en/players/fabb351b/Filippo-Berra,True,2015-2023,DF,"Pro Vercelli, Pordenone Calcio, FC Südtirol, Pisa",ITA
Alessandro Berretta,/en/players/476bf601/Alessandro-Berretta,True,2023-2024,MF,Monza,ITA
Massimo Bertagnoli,/en/players/2260d3d3/Massimo-Bertagnoli,True,2018-2024,MF,"Brescia, Chievo",ITA
Filippo Berti,/en/players/183ef38f/Filippo-Berti,True,2020-2021,GK,,ITA
Tommaso Berti,/en/players/87772a93/Tommaso-Berti,True,2023-2024,MF,Cesena,ITA
Marco Bertini,/en/players/4b520f96/Marco-Bertini,True,2020-2023,MF,,ITA
Tommaso Bertini,/en/players/c14dcfc2/Tommaso-Bertini,True,2021-2023,GK,,ITA
Nicolò Bertola,/en/players/04b40c58/Nicolo-Bertola,True,2020-2024,DF,Spezia,ITA
Andrea Bertolacci,/en/players/c75b6a02/Andrea-Bertolacci,True,2009-2024,MF,"Fatih Karagümrük, Cremonese, Genoa, Milan, Lecce, Kayserispor, Sampdoria, Italy",ITA
Davide Bertoncini,/en/players/cab28bbe/Davide-Bertoncini,True,2014-2023,"DF,MF","Frosinone, Como, Modena",ITA
Luca Bertoni,/en/players/db9f6b98/Luca-Bertoni,True,2013-2021,MF,"Carpi, Aurora Pro Patria 1919",ITA
Riccardo Bertozzi,/en/players/2ab843ac/Riccardo-Bertozzi,True,2014-2020,GK,,ITA
Sofia Bertucci,/en/players/d8b7ccb9/Sofia-Bertucci,True,2022-2024,DF,Napoli,ITA
Pietro Beruatto,/en/players/3a0f199a/Pietro-Beruatto,True,2017-2024,DF,"Pisa, Vicenza",ITA
Michele Besaggio,/en/players/6fcfe7e8/Michele-Besaggio,True,2022-2024,MF,Brescia,ITA
Davide Bettella,/en/players/2edcd048/Davide-Bettella,True,2018-2024,DF,"Monza, Pescara, Palermo",ITA
Daniel Bezziccheri,/en/players/74da2829/Daniel-Bezziccheri,True,2019-2020,FW,,ITA
Aldo Bezzon,/en/players/6097da33/Aldo-Bezzon,True,2020-2021,MF,,ITA
Christian Biagetti,/en/players/4cf7c393/Christian-Biagetti,True,2023-2024,DF,Fiorentina,ITA
Andrea Biagini,/en/players/60beb32a/Andrea-Biagini,True,2023-2024,DF,Pisa,ITA
Matteo Bianchetti,/en/players/b3a20f18/Matteo-Bianchetti,True,2012-2024,DF,"Cremonese, Hellas Verona, Spezia, Empoli",ITA
Chiara Bianchi,/en/players/017c8113/Chiara-Bianchi,True,2022-2024,DF,FC Como Women,ITA
Nicolò Bianchi,/en/players/aed912d4/Nicolo-Bianchi,True,2014-2024,MF,"Cesena, Reggina",ITA
Andrea Bianchimano,/en/players/fd168065/Andrea-Bianchimano,True,2018-2022,FW,Perugia,ITA
Alessandro Bianco,/en/players/d65cf468/Alessandro-Bianco,True,2020-2024,MF,"Reggiana, Fiorentina",ITA
Raffaele Bianco,/en/players/147c0f9e/Raffaele-Bianco,True,2006-2021,MF,"Carpi, Perugia, Modena, Bari, Piacenza, Juventus",ITA
Enrico Biancon,/en/players/99f826a9/Enrico-Biancon,True,2020-2021,DF,,ITA
Alessandro Bianconi,/en/players/f7699da7/Alessandro-Bianconi,True,2016-2024,DF,Calcio Lecco 1912,ITA
Roberto Biancu,/en/players/57020aa5/Roberto-Biancu,True,2016-2022,MF,,ITA
Tommaso Biasci,/en/players/0926f64c/Tommaso-Biasci,True,2018-2024,FW,"Catanzaro, Carrarese Calcio",ITA
Alfredo Bifulco,/en/players/295143bd/Alfredo-Bifulco,True,2016-2022,"FW,MF","Pro Vercelli, Juve Stabia, Carpi",ITA
Riccardo Bignami,/en/players/c157fdbd/Riccardo-Bignami,True,2017-2020,DF,,ITA
Kevin Biondi,/en/players/26fcb67d/Kevin-Biondi,True,2019-2022,MF,Pordenone Calcio,ITA
Cristiano Biraghi,/en/players/9e1577aa/Cristiano-Biraghi,True,2010-2024,"DF,MF","Fiorentina, Italy, Internazionale, Pescara, Granada, Cittadella, Catania, Chievo, Juve Stabia",ITA
Davide Biraschi,/en/players/64cd167d/Davide-Biraschi,True,2011-2024,DF,"Genoa, Fatih Karagümrük, Avellino, Grosseto",ITA
Samuele Birindelli,/en/players/204ac005/Samuele-Birindelli,True,2016-2024,"DF,MF","Monza, Pisa",ITA
